UMAP1,UMAP2,leiden,cell_type,is_KC,rut_expression
-0.052745257,-3.740635,48,38,0,0.0
-1.5868975,-3.3317974,48,64,0,0.0
-3.6582837,2.7949765,49,104,0,3.0
-1.1936017,-2.7629423,49,8,0,0.0
-7.55798,2.0722904,51,Tm3,0,0.0
-5.208913,-1.405802,49,42,0,0.0
11.04868,4.336862,51,ENS,0,0.0
2.9419115,-3.343303,49,119,0,0.0
-2.3367522,-1.0229847,49,LC10a/b,0,0.0
3.128253,5.746861,53,151,0,1.0
6.230176,3.193808,51,33,0,0.0
-7.2298265,-0.935171,50,167,0,2.0
2.0627851,1.4663635,51,87,0,0.0
-1.3289772,0.4513262,55,140,0,0.0
-3.6267447,2.8112557,49,104,0,0.0
-1.0362382,-3.0050762,48,38,0,0.0
0.22952455,-0.6902352,48,27,0,0.0
-6.19624,-3.8919122,51,58,0,0.0
-8.240796,-2.950354,55,186,0,1.0
-6.3344393,10.084093,50,T2a,0,0.0
-3.5536404,-6.4691415,50,14,0,0.0
-14.605341,-2.883799,50,T1,0,0.0
3.43375,-1.2555846,54,15a,0,0.0
2.0011802,-3.3962004,49,67,0,0.0
6.393794,3.2002745,51,33,0,0.0
-6.4363623,11.183848,50,T2a,0,0.0
-2.2715101,0.062422197,55,205,0,1.0
-7.31822,0.3512749,51,TmY5a,0,0.0
-6.4456983,10.993317,50,T2a,0,0.0
7.093368,0.8249693,52,Lawf1,0,1.0
3.8403208,3.7380612,52,L2/L3,0,0.0
5.503096,0.45865756,54,Dm3,0,0.0
5.376539,0.55825377,54,Dm3,0,0.0
6.6450686,-3.806311,53,PR,0,0.0
-0.8249223,0.21778363,56,80,0,1.0
-6.0626154,9.488473,50,T2a,0,0.0
-2.4467711,11.392187,52,Dm8/Dm11,0,0.0
2.159085,5.7639065,53,T4/T5,0,0.0
-5.7021236,5.012662,50,Tm9,0,0.0
-0.5051862,-3.8775468,48,38,0,0.0
-2.9041624,-7.8680754,49,84,0,2.0
-6.0112786,-0.24737176,51,126,0,0.0
-0.0690456,9.870486,49,5,0,0.0
2.79741,6.8165307,53,T4/T5,0,0.0
-0.32432666,-2.983828,48,86,0,0.0
3.3427017,3.0781593,50,L4/L5,0,1.0
1.8552161,6.9969044,53,T4/T5,0,1.0
1.849727,0.2995879,51,97,0,0.0
-2.5177124,-12.566363,50,Mi15,0,0.0
2.0803936,-3.7982552,49,114,0,1.0
0.15041769,8.754866,49,5,0,0.0
-1.7321304,2.3732355,55,69,0,0.0
-12.600303,1.9316307,49,T3,0,0.0
-5.7428374,-3.5759733,51,58,0,0.0
1.9951428,-4.6786895,49,129,0,3.0
1.4584221,0.32917097,51,97,0,0.0
0.5084748,-2.681386,51,53,0,0.0
-1.0378441,-3.1722069,48,71,0,0.0
-5.9150724,-1.5108582,49,42,0,0.0
-2.4681404,-8.101813,49,8,0,0.0
3.3626688,-2.8450716,50,24,0,2.0
1.7527401,6.672505,53,T4/T5,0,0.0
-8.316531,-0.79467374,50,167,0,0.0
-14.598012,-2.7734601,50,T1,0,0.0
-2.3906069,1.6350652,56,19,0,0.0
-0.53962094,-0.55830306,48,79,0,0.0
1.2166252,3.3560545,52,TmY3,0,2.0
2.9625556,0.34734264,54,72,0,0.0
-6.693551,-2.9816096,49,181,0,0.0
0.31644934,0.2477442,56,80,0,1.0
1.5998485,-3.9465303,49,7,0,0.0
3.0666595,-2.0920658,50,24,0,0.0
1.6925238,-3.6978607,49,67,0,0.0
-2.8987262,-5.7461643,50,14,0,2.0
-8.000131,2.1270623,51,Tm3,0,0.0
-7.522662,0.38643903,51,TmY5a,0,0.0
-5.768574,-1.9470776,49,42,0,1.0
2.5329356,5.856732,53,T4/T5,0,0.0
0.9093309,-5.364546,49,146,0,1.0
-5.8737826,0.298834,51,C3,0,0.0
-2.2094536,3.2469199,55,69,0,1.0
0.37039763,0.15447937,56,80,0,0.0
-0.4855956,1.3099394,56,34,0,0.0
0.769381,-7.493281,52,6,0,0.0
7.3801565,1.0288516,50,CSM,0,0.0
-9.162228,5.891055,50,A/B-KC,1,1.0
5.380895,0.44451588,54,Dm3,0,2.0
-12.529817,2.8856277,49,197,0,0.0
-9.270714,-0.4808101,50,121,0,0.0
-11.219336,6.684638,49,A/B*-KC,1,3.0
-1.5372052,-7.271353,49,8,0,0.0
0.4285617,-6.7490864,52,6,0,0.0
1.9293838,-13.45944,49,Tm1/TmY8,0,0.0
-0.4763374,1.4361656,55,Tm20,0,0.0
-3.045127,-5.73818,50,18,0,2.0
2.9048538,0.4483542,54,72,0,0.0
-2.7058818,-4.380626,48,95,0,1.0
3.3669467,-5.237183,49,32,0,1.0
7.965357,-7.734476,52,Lai,0,0.0
10.389128,4.5402036,51,ENS,0,0.0
-1.9629158,-0.09844306,49,128,0,0.0
2.1083322,7.335295,53,T4/T5,0,0.0
-0.38732442,-5.5993853,49,94,0,0.0
3.7514894,-0.8852086,54,15a,0,0.0
1.3980358,5.0238366,53,T4/T5,0,0.0
0.057250068,-6.6995044,52,6,0,2.0
2.0143294,-12.976857,49,Tm1/TmY8,0,0.0
-8.151172,2.355058,51,Tm3,0,0.0
-1.4502399,1.1159483,56,80,0,0.0
5.7104826,3.6483424,57,65,0,0.0
2.3142664,-3.749858,49,130,0,2.0
-1.9372904,-3.6261663,48,11,0,4.0
4.8847346,0.6638654,54,Dm3,0,0.0
10.228162,2.1335282,52,CTX,0,0.0
-2.4682677,11.548695,52,Dm8/Dm11,0,0.0
3.1823711,-1.1992632,52,15b,0,0.0
-4.967387,-0.48293173,51,126,0,1.0
-14.721643,-2.8333075,50,T1,0,0.0
-6.238731,-1.7505237,49,Pm4,0,1.0
-4.6122956,7.1612954,52,Tm4,0,0.0
-2.3795266,-2.0679471,48,39,0,0.0
-0.62912244,-7.4128256,52,50,0,1.0
7.0271792,3.3103359,51,33,0,0.0
-3.4289525,1.284603,49,69,0,0.0
-2.8552482,5.968352,50,Tm2,0,1.0
-0.71507174,-3.871043,48,38,0,1.0
-6.003205,10.637881,50,T2a,0,1.0
0.8160087,-3.289887,49,67,0,1.0
2.06273,1.5945051,51,87,0,0.0
1.3579443,0.26072297,51,97,0,0.0
-2.7918932,8.468294,51,26,0,0.0
-4.803951,3.0701063,52,61,0,0.0
3.5720031,-3.2129483,50,32,0,1.0
-10.736126,1.7348752,49,T2,0,1.0
2.110548,-0.59963673,54,201,0,0.0
-1.5344077,-5.371346,50,66,0,0.0
-6.029841,1.0626618,49,Mi9,0,0.0
5.2922535,0.71704835,54,Dm3,0,0.0
-1.4655498,4.8220243,49,Dm10,0,1.0
-3.4025855,-6.8040805,50,14,0,0.0
-13.076963,-2.4691215,50,T1,0,2.0
4.2878942,2.5088868,50,L4/L5,0,0.0
6.8538637,7.510142,57,AST,0,0.0
-5.851198,0.8037718,49,Mi9,0,0.0
-7.531774,0.14021905,51,TmY5a,0,0.0
1.5483243,-13.377118,49,Tm1/TmY8,0,0.0
1.699066,6.2506294,53,T4/T5,0,1.0
-3.2499423,-5.716168,50,14,0,1.0
-12.429908,2.9495807,49,197,0,0.0
-2.2342713,-3.390199,48,12,0,0.0
-1.8017403,2.7461967,55,69,0,1.0
-2.9998605,5.137669,50,Tm2,0,0.0
0.8814381,-4.8534975,49,62,0,0.0
3.1414068,6.425599,53,T4/T5,0,0.0
0.6813242,1.4823484,56,57,0,0.0
3.986469,2.3073893,50,L4/L5,0,0.0
2.033536,5.338653,53,T4/T5,0,0.0
4.488729,0.5220757,54,Dm3,0,0.0
-9.488446,6.229103,50,A/B-KC,1,0.0
-1.786502,-5.1002083,50,66,0,1.0
1.5030102,5.9145455,53,T4/T5,0,0.0
-10.876934,2.5436919,49,T2,0,0.0
2.6123416,6.2371817,53,T4/T5,0,0.0
-3.8818102,-5.439951,50,14,0,0.0
3.4574356,-1.7720677,50,170,0,0.0
-2.372544,-4.7023993,49,95,0,0.0
-0.86049116,-4.499918,48,11,0,0.0
-4.8457446,-1.8552526,49,139,0,0.0
-0.9392717,6.061715,52,C2,0,0.0
-9.0239105,-2.3760087,50,154,0,0.0
2.204584,6.5602107,53,T4/T5,0,0.0
1.5360582,6.2346177,53,T4/T5,0,0.0
-6.6838984,-2.1649516,49,Pm4,0,2.0
-5.6504793,-3.1066396,51,58,0,0.0
2.0898519,6.079143,53,T4/T5,0,0.0
-11.292335,6.404771,49,A/B*-KC,1,2.0
-1.9128212,-3.5495753,48,94,0,0.0
1.8351135,6.2641325,53,T4/T5,0,0.0
-5.795486,-3.5775268,51,58,0,1.0
-0.78926146,-3.294693,48,38,0,1.0
-2.6666112,-3.439174,49,63,0,1.0
-0.56633073,0.49094886,56,113,0,0.0
4.209116,2.5526838,50,L4/L5,0,0.0
2.1275654,6.190796,53,T4/T5,0,0.0
-11.673975,6.249113,49,A/B*-KC,1,1.0
-0.46422866,-1.1792519,48,25,0,0.0
-5.8069544,5.432075,50,Tm9,0,0.0
3.998978,-1.4691455,54,15b,0,0.0
-0.43680027,9.581027,49,5,0,0.0
-5.9372854,5.3310127,50,Tm9,0,0.0
6.735501,3.1743126,51,33,0,0.0
-0.85636055,-4.444346,48,120,0,0.0
-6.328003,0.5134539,49,Mi9,0,2.0
-9.626406,-0.6753489,50,121,0,0.0
1.9312392,1.3622962,51,87,0,0.0
-1.9828287,0.13649166,56,19,0,1.0
-1.5506583,-6.5931435,49,8,0,0.0
-6.183436,10.292916,50,T2a,0,0.0
-9.028931,5.8081675,50,A/B-KC,1,1.0
5.5484834,4.2933946,57,65,0,3.0
-6.609587,10.780843,50,T2a,0,0.0
-3.0127628,5.7705245,50,Tm2,0,0.0
3.5284133,-2.4813135,50,24,0,0.0
-1.1591969,1.9764574,55,83,0,1.0
2.596296,11.218302,51,C3,0,0.0
-1.1224997,6.2951894,52,C2,0,0.0
-9.973146,-6.191991,49,Mi1,0,0.0
-0.44131514,1.173867,56,34,0,1.0
1.811649,0.51473886,51,97,0,0.0
-1.1310971,-2.421266,48,36,0,0.0
-5.477344,-1.9666393,49,42,0,1.0
-2.9214337,5.246076,50,Tm2,0,0.0
0.6894653,-7.082746,52,6,0,1.0
-11.10812,8.467137,49,G-KC,1,6.0
-1.084351,-4.2424126,48,38,0,1.0
1.7411085,5.8355255,53,T4/T5,0,0.0
1.814155,-4.447173,49,23,0,0.0
-4.7208486,3.2014873,52,61,0,0.0
2.9689617,0.49161607,54,158,0,0.0
-8.44872,-0.77333325,50,167,0,1.0
-0.5270408,-2.7530077,50,66,0,1.0
2.7000291,-6.3098354,52,108,0,1.0
-10.336299,-1.4787349,52,Pm3,0,0.0
-2.9422293,8.460244,51,26,0,2.0
-3.1008506,1.2942364,49,165,0,2.0
-0.6661725,3.4439797,55,Tm20,0,0.0
-1.0619113,-0.7315792,48,79,0,0.0
-10.212422,7.60628,49,G-KC,1,1.0
-0.10441157,1.5540948,56,34,0,1.0
3.024117,3.7324467,52,L2/L3,0,0.0
-4.339753,7.1664114,52,Tm4,0,0.0
4.182228,0.16640389,54,Dm3,0,0.0
2.5524852,5.620643,53,T4/T5,0,0.0
-5.158189,-1.5011183,49,42,0,0.0
-12.651175,1.8992115,49,T3,0,0.0
-10.48571,7.814943,49,G-KC,1,2.0
-10.238542,7.0926867,49,G-KC,1,3.0
-0.28059235,9.372088,49,5,0,1.0
-3.3720136,-1.3290254,49,77,0,1.0
0.912457,-3.512034,49,7,0,0.0
4.9135017,-1.0933751,54,15a,0,0.0
-6.1688733,-1.0275159,49,Pm4,0,0.0
-1.6531556,0.27127165,55,140,0,1.0
-14.922568,-2.943474,50,T1,0,0.0
-1.3779647,-8.258046,49,8,0,2.0
-0.13901512,-7.4150114,52,50,0,2.0
-1.2441138,-4.0780387,48,11,0,0.0
2.3497686,7.469291,53,T4/T5,0,0.0
3.9659407,-2.7477462,50,24,0,0.0
-10.619191,7.894675,49,G-KC,1,0.0
7.3865604,1.05142,50,CSM,0,0.0
4.9228945,-2.8653326,50,24,0,0.0
1.1107801,-8.214164,52,49,0,0.0
2.4010208,6.463422,53,T4/T5,0,0.0
-2.133725,1.4802506,56,19,0,0.0
10.8677435,-3.6381922,51,PNG,0,0.0
-8.455908,6.4861813,50,A/B-KC,1,0.0
-9.937024,8.538721,49,G-KC,1,0.0
-7.2067637,0.09297652,51,TmY5a,0,2.0
-4.0413733,3.5561066,50,179,0,1.0
2.2243059,6.736923,53,T4/T5,0,0.0
-2.1401901,-2.5065615,48,99,0,1.0
-7.5295744,2.8716724,51,142,0,0.0
5.1293287,3.8703532,57,65,0,0.0
-2.1408725,-9.610376,50,115,0,0.0
3.3113787,-3.7392623,49,172,0,1.0
0.55746233,-6.3761244,52,6,0,1.0
0.5053183,0.19846101,56,80,0,0.0
-6.960171,-1.9081417,49,Pm4,0,0.0
-2.2330325,1.2283381,56,19,0,0.0
1.5359284,-3.870978,49,62,0,1.0
7.806696,8.678061,57,AST,0,0.0
5.239346,0.69314295,54,Dm3,0,0.0
-14.628359,-2.8015628,50,T1,0,1.0
5.09437,0.4333294,54,Dm3,0,0.0
7.7217984,1.5847652,50,CSM,0,0.0
9.2645235,6.390275,51,ENS,0,0.0
-1.5182638,-7.8141623,49,84,0,0.0
10.408745,-6.5101094,51,PLM,0,0.0
-1.2451786,-2.3839886,48,79,0,0.0
-2.2276928,-7.1408777,49,8,0,0.0
-7.38867,-4.807406,53,Poxn,0,1.0
-0.660437,-4.1526995,48,11,0,0.0
-7.6860538,-5.3376203,53,Poxn,0,0.0
0.03803169,9.348845,49,5,0,0.0
-6.9864883,-1.9789146,49,Pm4,0,0.0
-5.839939,-3.1750011,51,58,0,0.0
-1.5239233,-2.8466914,48,11,0,1.0
5.4827156,3.4823458,57,65,0,0.0
-0.10214644,2.6639006,55,Tm20,0,0.0
-0.9131941,-3.5198107,48,38,0,0.0
1.6846386,-13.60115,49,Tm1/TmY8,0,0.0
-2.645587,-5.945563,50,18,0,1.0
3.615537,-1.2094065,54,125,0,1.0
-2.2952456,-6.7921977,51,OPN,0,0.0
-8.383713,6.823555,50,A/B-KC,1,0.0
-5.944703,0.9342905,49,Mi9,0,0.0
-12.633312,1.743618,49,T3,0,0.0
-2.9264166,5.2802386,50,Tm2,0,2.0
-13.858883,-2.9272346,50,T1,0,2.0
4.793319,0.2487576,54,Dm3,0,0.0
-4.593088,-1.6829977,49,77,0,0.0
3.0548387,3.855851,52,L2/L3,0,1.0
0.38918227,-6.7042994,52,6,0,0.0
-5.6014843,-4.3613048,49,39,0,0.0
1.3064473,-2.706735,49,7,0,0.0
4.9118886,-3.217773,50,24,0,0.0
5.156684,0.7182666,54,Dm3,0,0.0
-1.4508196,-2.7617373,48,99,0,0.0
1.6841516,0.33802032,51,97,0,0.0
3.6058323,0.73659813,54,158,0,0.0
-3.0487595,-3.8837974,49,95,0,0.0
0.72590166,-4.470864,49,78,0,0.0
-9.913295,8.548317,49,G-KC,1,1.0
-4.490217,0.8171223,49,Tm5c,0,0.0
-6.741325,-1.660865,49,Pm4,0,0.0
-9.034597,5.7841287,50,A/B-KC,1,2.0
-3.6438677,-12.435138,50,PAM,0,3.0
9.176731,-2.972685,51,PNG,0,0.0
2.8174264,-8.447664,52,157,0,1.0
1.0205905,-9.100743,52,49,0,0.0
-1.4076724,-1.1842548,49,169,0,0.0
-0.96267736,6.7250786,52,C2,0,1.0
4.1480603,4.216471,52,L2/L3,0,0.0
1.8414624,-13.306261,49,Tm1/TmY8,0,0.0
3.6169894,-0.74505514,54,125,0,1.0
-11.9983635,6.1502614,49,A/B*-KC,1,0.0
-0.8432926,1.9874392,55,144,0,0.0
8.7725115,8.317819,57,AST,0,0.0
-1.7611164,-4.898668,48,12,0,1.0
-14.437199,-2.3984249,50,T1,0,0.0
1.812195,-13.08564,49,Tm1/TmY8,0,0.0
-0.96828836,-3.7617147,48,38,0,0.0
1.1137127,-13.1748905,49,Tm1/TmY8,0,0.0
-10.577453,-6.901181,49,Mi1,0,0.0
7.342034,3.2194898,51,33,0,0.0
-2.6376863,5.1454854,50,Tm2,0,0.0
-2.4375236,-3.9132028,48,12,0,0.0
0.97064793,-4.2835636,49,7,0,0.0
-1.6584373,1.3094599,55,127,0,0.0
-2.3937593,1.650243,56,19,0,1.0
-2.0733871,2.8677835,55,69,0,0.0
0.17217252,-0.024302581,56,80,0,0.0
2.0027804,6.17837,53,T4/T5,0,0.0
-13.857912,-2.234571,50,T1,0,0.0
5.4029636,4.1928945,57,65,0,0.0
-3.2817771,-3.3744445,49,63,0,0.0
-3.2820423,-5.3723927,50,18,0,2.0
2.5882347,10.612577,51,C3,0,0.0
7.9480987,8.135855,57,AST,0,0.0
-3.4921517,-3.333353,50,79,0,0.0
2.6562364,11.529983,51,C3,0,1.0
2.2681322,6.8674955,53,T4/T5,0,0.0
-0.8818163,-0.766044,48,27,0,0.0
-4.860132,0.79994404,49,Tm5c,0,0.0
-1.1240337,-0.5667221,49,LC10a/b,0,0.0
-2.485034,-12.4590435,50,Mi15,0,0.0
-1.824068,1.1307795,56,19,0,0.0
1.7375797,0.8453579,51,87,0,0.0
-0.35255197,2.1859503,55,Tm20,0,1.0
-0.28098115,-3.0218961,48,79,0,0.0
-7.1541047,-1.3799015,49,200,0,0.0
-1.8677406,4.510494,49,Dm10,0,0.0
-2.5958498,-2.250928,49,89,0,0.0
-8.98363,6.4246078,50,A/B-KC,1,6.0
-2.086882,-0.9645628,49,LC10a/b,0,0.0
-4.5413113,7.3175173,52,Tm4,0,1.0
6.2209134,6.638177,57,AST,0,0.0
-5.6912937,-1.8035169,49,42,0,1.0
0.36387536,-1.9446908,49,Dm12,0,0.0
-6.0967274,-1.5430734,49,Pm4,0,0.0
3.4905775,1.1128554,50,170,0,0.0
-12.508355,1.6198531,49,T3,0,1.0
0.5496073,1.1399751,56,34,0,1.0
7.728364,6.073527,57,AST,0,0.0
5.129697,10.592669,52,Dm9,0,1.0
-2.487645,8.355945,51,26,0,0.0
8.092695,2.3948636,52,CTX,0,0.0
-3.2007408,-3.4828212,48,12,0,2.0
2.0295043,-13.34491,49,Tm1/TmY8,0,0.0
4.1729927,-1.5838827,54,15b,0,0.0
3.612697,-1.3282107,54,15b,0,0.0
1.1666657,-3.3187907,49,7,0,0.0
5.3917947,0.64196426,54,Dm3,0,0.0
-8.234953,-3.7900355,53,173,0,0.0
-5.9563727,-3.6582637,51,58,0,1.0
0.60063356,-3.9427085,49,7,0,0.0
-1.5384548,-3.4809678,48,11,0,0.0
-2.545369,-1.7514251,49,LPLC1/2,0,2.0
-8.300853,-0.81273526,50,167,0,1.0
-4.685562,2.2764554,52,61,0,1.0
7.466433,8.504314,57,AST,0,0.0
1.1242255,1.7625023,56,57,0,0.0
2.5678957,-2.6027398,49,114,0,0.0
-2.1647816,-0.4419031,49,67,0,0.0
-11.648673,6.536943,49,A/B*-KC,1,1.0
2.9106877,-5.0875616,49,32,0,1.0
-0.9465,1.8281178,55,83,0,0.0
2.6314116,-5.6381273,49,23,0,1.0
0.79898715,-4.316316,49,7,0,1.0
4.6145444,0.4407476,54,Dm3,0,0.0
11.410059,1.8933798,52,CTX,0,0.0
-5.7899213,0.84811985,49,Mi9,0,0.0
-1.7144257,-3.8303065,48,12,0,0.0
-2.6662056,-12.687761,50,Mi15,0,0.0
-0.0632217,-2.2884338,49,Dm12,0,0.0
-2.8601074,-12.397488,50,Mi15,0,1.0
0.5498409,-11.011812,51,98,0,2.0
2.8063183,3.6213443,52,L2/L3,0,0.0
6.335582,3.159176,51,33,0,0.0
-7.8047028,2.0614607,51,Tm3,0,0.0
-2.6924143,-2.9253201,48,91,0,2.0
1.189057,1.9896511,56,57,0,1.0
1.6186386,-12.926026,49,Tm1/TmY8,0,0.0
2.7186916,6.455318,53,T4/T5,0,0.0
6.6254163,4.096326,51,33,0,1.0
3.6147752,6.1447043,53,T4/T5,0,0.0
4.6068387,-0.01150509,54,Dm3,0,1.0
4.8053293,-3.0216954,50,24,0,0.0
-3.317513,-12.522386,50,PAM,0,0.0
3.1072745,-0.5027217,54,125,0,0.0
-8.284862,-3.8991067,53,173,0,0.0
-5.879751,5.3470783,50,Tm9,0,0.0
7.9471383,2.6772656,52,CTX,0,1.0
-3.0893528,1.3251752,49,165,0,0.0
-2.6189098,-5.136356,50,150,0,0.0
-10.143906,-6.641657,49,Mi1,0,0.0
-6.0077076,10.23145,50,T2a,0,0.0
-1.3834771,-1.4541075,49,128,0,0.0
-1.4669834,2.4556384,55,83,0,0.0
-2.0797918,11.229897,52,Dm8/Dm11,0,0.0
7.5620847,2.625319,52,CTX,0,0.0
-0.896332,-5.405961,50,30,0,0.0
2.0680254,-6.512055,52,108,0,1.0
-1.1267134,-6.7529325,49,8,0,0.0
5.3229966,0.60746866,54,Dm3,0,0.0
4.6089873,0.5869999,54,Dm3,0,0.0
-3.5582416,-12.539483,50,PAM,0,0.0
-1.7628205,-6.361326,50,30,0,0.0
3.5206754,-1.8458412,50,24,0,0.0
1.6632429,0.3242979,51,97,0,0.0
2.1272066,-3.2402532,49,101,0,2.0
-0.5199518,-0.40362984,56,113,0,0.0
-2.4474978,-12.236365,50,Mi15,0,0.0
1.9494658,0.4772746,51,97,0,0.0
-5.041072,-5.1202073,49,183,0,3.0
2.6116183,11.162432,51,C3,0,0.0
4.654916,0.5023267,54,Dm3,0,0.0
2.9750876,0.24176593,54,72,0,0.0
2.0318124,-4.994102,49,32,0,1.0
1.5543362,-6.029155,52,108,0,1.0
-2.1182592,-3.987245,48,12,0,0.0
-5.476871,0.76916534,49,Mi9,0,1.0
2.568005,7.711066,53,T4/T5,0,1.0
2.5961263,-8.866781,52,LLPC1,0,0.0
0.0024293559,-3.239905,48,25,0,1.0
-2.252419,1.5178646,56,19,0,0.0
-4.4367337,2.1203434,53,131,0,0.0
-2.612482,0.45505944,49,152,0,0.0
0.026150405,-5.059245,48,36,0,1.0
-2.107203,1.011353,56,19,0,0.0
-0.7751934,-3.8215294,48,38,0,0.0
5.1965356,3.1101437,48,65,0,0.0
4.812776,0.22849993,54,Dm3,0,0.0
1.8656491,0.28989804,51,97,0,0.0
-0.9727464,0.0682544,55,55,0,0.0
-2.5633929,0.082135394,49,152,0,2.0
9.112421,-0.55921656,50,90,0,0.0
-2.420562,-11.994384,50,Mi15,0,0.0
-2.8951259,0.8887698,49,136,0,0.0
-11.14333,2.5832977,49,T2,0,0.0
-4.593392,0.85815495,50,24,0,0.0
3.9523082,-2.9754872,50,24,0,0.0
-8.519727,4.097378,52,Lawf2,0,0.0
-2.26236,-0.9404669,49,LC10a/b,0,2.0
2.5311236,11.00216,51,C3,0,0.0
-1.112173,-10.058385,49,dFB_B,0,1.0
-3.838519,-2.026736,49,77,0,0.0
-9.741173,7.404237,49,G-KC,1,4.0
-9.283434,-0.35073858,50,121,0,1.0
-0.33401525,-4.8605576,48,36,0,0.0
-2.8908498,-1.675673,49,LPLC1/2,0,0.0
-10.368649,1.9126298,49,T2,0,0.0
-10.804029,2.1658359,49,T2,0,0.0
-14.317906,-2.718425,50,T1,0,0.0
10.819581,3.2191186,51,PNG,0,0.0
4.1986246,0.3796117,54,Dm3,0,0.0
-3.8891373,-1.2443944,49,77,0,0.0
-5.52112,-1.7803177,49,42,0,1.0
-14.754975,-2.8407567,50,T1,0,1.0
-13.471567,1.8035848,49,T3,0,0.0
-1.3464745,-3.1276512,48,71,0,0.0
-0.34984758,3.029658,55,Tm20,0,0.0
0.024262598,-6.8651595,52,6,0,1.0
0.97749794,2.0281794,56,57,0,0.0
-13.931483,-2.8316724,50,T1,0,0.0
4.514776,0.5936894,54,Dm3,0,0.0
-5.66392,4.7127237,50,Tm9,0,0.0
3.2125032,0.5158483,50,170,0,0.0
-1.1887038,-4.8406773,48,64,0,1.0
-7.2911153,3.3588152,51,142,0,1.0
4.9364743,0.22905731,54,Dm3,0,0.0
5.009925,0.45023242,54,Dm3,0,0.0
-0.012406859,8.770004,49,5,0,0.0
-12.630808,2.2287216,49,T3,0,1.0
-4.2595086,7.3927317,52,Tm4,0,0.0
-9.349728,-0.7092445,50,121,0,0.0
-6.4088025,2.336605,50,PB4/5,0,1.0
0.5960114,-1.5074122,51,53,0,0.0
-3.3996952,0.3928586,49,109,0,0.0
2.6517105,-2.539981,49,114,0,1.0
-1.6318837,-5.5279784,49,197,0,3.0
-13.052695,1.7235363,49,T3,0,0.0
-3.6893442,2.8160393,49,104,0,0.0
-0.5109687,-2.9579885,50,A/B-KC,1,2.0
-5.720141,2.0348856,50,PB4/5,0,0.0
-14.637524,-2.7809885,50,T1,0,0.0
2.9618664,-5.7291946,49,129,0,1.0
2.0834858,-1.7097214,49,LPi-34,0,0.0
-2.5254483,8.37185,51,26,0,0.0
-6.02759,10.053596,50,T2a,0,1.0
-9.616983,8.0190525,49,G-KC,1,3.0
0.08125646,1.1743524,56,34,0,0.0
-0.79723746,-2.9835258,48,71,0,0.0
-2.4723418,-12.790805,50,Mi15,0,0.0
1.0258282,-6.944707,52,6,0,3.0
-0.3627114,3.0237858,55,Tm20,0,0.0
-2.3313081,-1.6651313,49,89,0,0.0
-1.1266155,1.2010776,55,55,0,0.0
1.3846499,-4.8632393,49,62,0,1.0
2.3545167,1.2401038,51,87,0,0.0
1.4480957,-2.60091,49,130,0,1.0
-0.4909237,0.1806442,55,55,0,0.0
1.257139,1.8673832,56,57,0,0.0
2.9107869,6.3088136,53,T4/T5,0,1.0
-1.0269892,-0.5945303,48,LC10a/b,0,0.0
3.455166,0.5206471,54,158,0,2.0
-2.238031,-3.538782,49,63,0,0.0
-1.9240192,-2.8313859,48,99,0,1.0
-0.1612279,3.047546,55,Tm20,0,0.0
-3.068008,-1.4760233,49,89,0,1.0
1.5881429,5.997734,53,T4/T5,0,0.0
-0.8615736,-1.7831708,48,27,0,0.0
8.579946,-0.2083166,50,90,0,3.0
-1.5650723,-3.8733625,48,64,0,0.0
6.9573674,0.8689126,52,Lawf1,0,0.0
-6.3424,2.1144145,50,PB4/5,0,0.0
-0.4692618,9.629442,49,5,0,0.0
-12.287316,2.1463103,49,T3,0,1.0
1.3157539,-4.352754,49,7,0,0.0
-3.909152,-0.9048643,49,LC4,0,2.0
4.6279907,-5.746733,53,Clock_C,0,0.0
-1.5568653,0.3495663,56,19,0,0.0
-3.9910924,1.4424834,53,131,0,0.0
5.5928626,3.9898918,57,65,0,0.0
-1.1154383,-3.9706054,48,38,0,1.0
1.7635125,5.5726633,53,T4/T5,0,0.0
4.076472,0.41004077,54,Dm3,0,0.0
-5.457852,4.6129403,50,Tm9,0,1.0
3.2402134,0.1316914,54,72,0,0.0
-5.271322,5.308729,50,Tm9,0,0.0
1.033937,-8.832552,52,49,0,0.0
1.9905471,-4.7139893,49,23,0,0.0
-4.7348137,-4.8771834,51,OPN,0,0.0
0.9970233,-4.519985,49,7,0,0.0
2.0760064,1.540563,51,87,0,0.0
5.896178,4.3881984,57,65,0,1.0
-0.082751,3.4468794,55,Tm20,0,0.0
-8.779888,6.30498,50,A/B-KC,1,0.0
4.85605,-3.0872087,50,24,0,0.0
-2.3852873,-12.727333,50,Mi15,0,0.0
-2.9885478,-5.902001,50,OPN,0,3.0
2.2283638,6.277584,53,T4/T5,0,0.0
-6.847856,-2.0501537,49,Pm4,0,1.0
0.055380866,9.924471,49,5,0,0.0
-6.035022,0.8101675,49,Mi9,0,0.0
0.79127115,-3.6337914,49,7,0,1.0
1.6143836,0.4845819,51,97,0,0.0
-1.2949265,-0.8449084,55,140,0,0.0
5.017195,0.60474116,54,Dm3,0,0.0
-5.8859053,-1.607183,49,42,0,0.0
3.4121523,-3.2976482,49,172,0,0.0
-2.5830877,-0.08240748,49,LC10a/b,0,0.0
9.83958,4.448565,51,ENS,0,0.0
1.209877,-5.554023,49,23,0,0.0
-3.0785542,0.8468647,49,136,0,1.0
